time,open,high,low,close,volume
2020-12-23 11:30:00,124.62,124.62,124.375,124.43,31718
2020-12-23 11:35:00,124.43,124.78,124.43,124.66,34224
2020-12-23 11:40:00,124.68,124.715,124.56,124.56,18066
2020-12-23 11:45:00,124.545,124.57,124.45,124.54,26485
2020-12-23 11:50:00,124.53,124.6,124.44,124.46,28997
2020-12-23 11:55:00,124.48,124.69,124.48,124.62,18026
2020-12-23 12:00:00,124.64,124.71,124.61,124.68,28895
2020-12-23 12:05:00,124.68,124.82799999999999,124.67,124.82799999999999,19972
2020-12-23 12:10:00,124.8,124.831,124.6,124.6178,16320
2020-12-23 12:15:00,124.6,124.65,124.53,124.555,18258
2020-12-23 12:20:00,124.54299999999999,124.6,124.52,124.5712,19739
2020-12-23 12:25:00,124.575,124.635,124.55,124.6119,20344
2020-12-23 12:30:00,124.61,124.61,124.44,124.4501,34491
2020-12-23 12:35:00,124.44,124.61,124.435,124.61,21036
2020-12-23 12:40:00,124.61,124.625,124.51,124.55,23156
2020-12-23 12:45:00,124.57,124.76,124.57,124.725,40325
2020-12-23 12:50:00,124.72,124.75,124.69,124.72,14016
2020-12-23 12:55:00,124.71,124.87,124.7,124.8598,24268
2020-12-23 13:00:00,124.87,124.95,124.81,124.85,50717
2020-12-23 13:05:00,124.87,124.87,124.78,124.8,18636
2020-12-23 13:10:00,124.82,124.88,124.73899999999999,124.765,24604
2020-12-23 13:15:00,124.75,124.825,124.7218,124.82,21164
2020-12-23 13:20:00,124.82,124.9,124.75,124.86,23984
2020-12-23 13:25:00,124.85,124.86,124.64,124.6601,29773
2020-12-23 13:30:00,124.66,124.7,124.5625,124.671,18100
2020-12-23 13:35:00,124.675,124.77,124.67,124.76,20789
2020-12-23 13:40:00,124.76,124.8,124.68,124.68,27432
2020-12-23 13:45:00,124.68,124.82,124.667,124.8,25855
2020-12-23 13:50:00,124.79,124.83,124.689,124.6998,20285
2020-12-23 13:55:00,124.71,124.76,124.7,124.71,20027
2020-12-23 14:00:00,124.73,124.745,124.65,124.73,22433
2020-12-23 14:05:00,124.72,124.87,124.72,124.84,23985
2020-12-23 14:10:00,124.8151,124.82600000000001,124.71,124.73,17430
2020-12-23 14:15:00,124.72,124.8,124.71,124.7969,16023
2020-12-23 14:20:00,124.8,124.82,124.64,124.64,17316
2020-12-23 14:25:00,124.63,124.64,124.55,124.605,26879
2020-12-23 14:30:00,124.62,124.6839,124.5875,124.6776,17842
2020-12-23 14:35:00,124.68,124.73,124.64,124.64,22980
2020-12-23 14:40:00,124.61,124.67,124.575,124.6,20234
2020-12-23 14:45:00,124.59,124.67,124.58,124.59,11931
2020-12-23 14:50:00,124.5859,124.61,124.5,124.54,21486
2020-12-23 14:55:00,124.52,124.55,124.495,124.495,15641
2020-12-23 15:00:00,124.5,124.5198,124.39,124.3987,34900
2020-12-23 15:05:00,124.4,124.42,124.32,124.36,25736
2020-12-23 15:10:00,124.37,124.39,124.29,124.3421,14492
2020-12-23 15:15:00,124.35,124.38,124.29,124.31,19586
2020-12-23 15:20:00,124.315,124.38,124.26,124.3399,21121
2020-12-23 15:25:00,124.325,124.37,124.31,124.34,16699
2020-12-23 15:30:00,124.33,124.39,124.31,124.325,22360
2020-12-23 15:35:00,124.33,124.35,124.26,124.3225,22751
2020-12-23 15:40:00,124.3265,124.48,124.3265,124.4709,28321
2020-12-23 15:45:00,124.46,124.46,124.32,124.405,28404
2020-12-23 15:50:00,124.41,124.48,124.32,124.35,38624
2020-12-23 15:55:00,124.31,124.3375,124.06,124.17,57053
2020-12-23 16:00:00,124.17,124.19,123.89,123.9,153365
2020-12-23 16:05:00,123.9,123.9,123.9,123.9,37712
2020-12-23 16:10:00,123.9,123.9,123.9,123.9,1795
2020-12-23 16:15:00,123.9,123.9,123.9,123.9,100
2020-12-23 16:20:00,123.9,123.9,123.9,123.9,100
2020-12-23 16:40:00,123.8,123.8,123.8,123.8,150
2020-12-23 16:50:00,123.9,123.9,123.9,123.9,442
2020-12-23 16:55:00,123.9,123.9,123.9,123.9,400
2020-12-23 17:05:00,123.91,123.91,123.91,123.91,100
2020-12-23 17:20:00,123.9,123.9,123.9,123.9,1146
2020-12-23 17:35:00,124.1,124.1,124.1,124.1,1571
2020-12-23 18:45:00,124.05,124.05,124.0,124.0,278
2020-12-23 20:00:00,123.91,123.91,123.91,123.91,225
2020-12-24 08:35:00,124.24,124.24,124.24,124.24,183
2020-12-24 08:55:00,124.45,124.66,124.45,124.65,7496
2020-12-24 09:00:00,124.75,124.82,124.75,124.8,32030
2020-12-24 09:05:00,124.8,124.89,124.8,124.85,3686
2020-12-24 09:10:00,124.98,124.98,124.72,124.72,943
2020-12-24 09:20:00,124.95,125.09,124.95,125.0,4848
2020-12-24 09:25:00,124.7999,124.7999,124.54,124.79,1707
2020-12-24 09:30:00,124.77,124.8,124.77,124.8,634
2020-12-24 09:35:00,125.0,125.1,124.44,124.89,250777
2020-12-24 09:40:00,124.88,124.89,124.54,124.59,46767
2020-12-24 09:45:00,124.575,124.8,124.53,124.69,40733
2020-12-24 09:50:00,124.6615,124.74,124.55,124.64,35530
2020-12-24 09:55:00,124.64,124.68,124.34,124.4,32231
2020-12-24 10:00:00,124.35,124.55,124.26,124.5025,35802
2020-12-24 10:05:00,124.54,124.73,124.39,124.7048,43384
2020-12-24 10:10:00,124.695,124.77,124.46,124.49,26137
2020-12-24 10:15:00,124.49,124.59,124.46,124.54,15737
2020-12-24 10:20:00,124.54899999999999,124.66,124.5161,124.5969,23776
2020-12-24 10:25:00,124.64,124.81,124.62,124.72,19331
2020-12-24 10:30:00,124.6801,124.73,124.59,124.705,22696
2020-12-24 10:35:00,124.705,124.705,124.5,124.57,28356
2020-12-24 10:40:00,124.55,124.7,124.46,124.62,39718
2020-12-24 10:45:00,124.63,124.7,124.53,124.59,31347
2020-12-24 10:50:00,124.6117,124.62,124.51,124.55,18646
2020-12-24 10:55:00,124.57,124.61,124.544,124.57,22781
2020-12-24 11:00:00,124.56,124.81,124.55,124.81,24400
2020-12-24 11:05:00,124.81,124.82,124.63,124.66,32348
2020-12-24 11:10:00,124.67,124.77,124.62,124.77,22987
2020-12-24 11:15:00,124.77,124.85,124.74,124.79,38471
2020-12-24 11:20:00,124.79,124.81,124.38,124.485,86883
2020-12-24 11:25:00,124.48,124.7009,124.46,124.635,24412
2020-12-24 11:30:00,124.6329,124.635,124.435,124.52,23398
2020-12-24 11:35:00,124.52,124.589,124.4235,124.54,24223
2020-12-24 11:40:00,124.57,124.5929,124.4572,124.46,14943
2020-12-24 11:45:00,124.46,124.51,124.414,124.46,44971
2020-12-24 11:50:00,124.49,124.495,124.37,124.375,26561
2020-12-24 11:55:00,124.37,124.46,124.34,124.41,21423
2020-12-24 12:00:00,124.42,124.42,124.2601,124.34,77242
2020-12-24 12:05:00,124.3311,124.3311,124.21,124.286,38702
2020-12-24 12:10:00,124.285,124.51,124.2835,124.4248,34142
2020-12-24 12:15:00,124.415,124.5,124.4,124.43,19585
2020-12-24 12:20:00,124.44,124.49,124.4,124.47,15958
2020-12-24 12:25:00,124.455,124.455,124.28,124.32,19252
2020-12-24 12:30:00,124.31,124.3973,124.2954,124.36,24879
2020-12-24 12:35:00,124.37,124.49,124.34,124.4767,25826
2020-12-24 12:40:00,124.45,124.4945,124.38,124.465,23888
2020-12-24 12:45:00,124.45,124.5,124.4,124.485,38211
2020-12-24 12:50:00,124.485,124.57,124.47,124.545,52379
2020-12-24 12:55:00,124.56,124.66,124.52,124.55,47437
2020-12-24 13:00:00,124.5573,124.84,124.45,124.78,99472
2020-12-24 13:05:00,124.69,124.69,124.69,124.69,132659
2020-12-24 13:15:00,124.69,124.69,124.69,124.69,0
2020-12-24 15:35:00,124.69,124.69,124.69,124.69,0
2020-12-24 16:35:00,124.63,124.66,124.63,124.66,845
2020-12-28 06:05:00,125.9,126.0,125.9,126.0,610
2020-12-28 06:25:00,126.0,126.0,126.0,126.0,400
2020-12-28 07:05:00,125.9,125.9,125.2,125.35,2593
2020-12-28 08:05:00,125.3999,125.3999,125.3999,125.3999,120
2020-12-28 08:15:00,125.35,125.35,125.35,125.35,209
2020-12-28 08:20:00,125.4,125.4,125.2402,125.2402,954
2020-12-28 08:30:00,125.4,125.4,125.4,125.4,300
2020-12-28 09:05:00,125.44,125.44,125.44,125.44,301
2020-12-28 09:10:00,125.2401,125.2401,125.2401,125.2401,108
2020-12-28 09:25:00,125.33,125.44,125.33,125.44,385
2020-12-28 09:30:00,125.24,125.24,125.0,125.0,1805
2020-12-28 09:35:00,125.1,125.2,124.71,124.9419,235816
2020-12-28 09:40:00,124.86,124.96,124.66,124.79,36106
2020-12-28 09:45:00,124.84,125.24,124.61,125.1899,43459
2020-12-28 09:50:00,125.13,125.39,125.05,125.38,40947
2020-12-28 09:55:00,125.38,125.45,125.0662,125.4244,32133
2020-12-28 10:00:00,125.45,125.61,125.32,125.54,65749
2020-12-28 10:05:00,125.56,125.59,125.47,125.52,48134
2020-12-28 10:10:00,125.53,125.76,125.53,125.72,47924
2020-12-28 10:15:00,125.73,126.04,125.5257,125.975,86069
2020-12-28 10:20:00,125.9701,126.49,125.9031,126.48,85268
2020-12-28 10:25:00,126.44,126.5391,126.29,126.5,44550
2020-12-28 10:30:00,126.47,126.6,126.4,126.5652,32677
2020-12-28 10:35:00,126.58,126.588,126.2894,126.3,40396
2020-12-28 10:40:00,126.29,126.29,125.97,126.05,36196
2020-12-28 10:45:00,126.0621,126.1,125.81,125.92,28716
2020-12-28 10:50:00,125.905,125.9444,125.835,125.89,22002
2020-12-28 10:55:00,125.89,125.95,125.81,125.8603,29144
2020-12-28 11:00:00,125.9,125.9,125.682,125.745,31473
2020-12-28 11:05:00,125.757,125.757,125.51,125.51,29396
2020-12-28 11:10:00,125.494,125.52,125.3433,125.41,35824
2020-12-28 11:15:00,125.3997,125.4,125.2827,125.295,21365
2020-12-28 11:20:00,125.3,125.37,125.2,125.21,29354
2020-12-28 11:25:00,125.23,125.35,125.14,125.303,29019
2020-12-28 11:30:00,125.32,125.3506,125.245,125.3506,29356
2020-12-28 11:35:00,125.3499,125.41,125.28,125.365,30163
2020-12-28 11:40:00,125.3741,125.43,125.2818,125.41,23554
2020-12-28 11:45:00,125.41,125.4102,125.06,125.22,40964
2020-12-28 11:50:00,125.22,125.37,125.13,125.37,45421
2020-12-28 11:55:00,125.39,125.45,125.29,125.3,21338
2020-12-28 12:00:00,125.2908,125.2908,125.06,125.16,29509
2020-12-28 12:05:00,125.1475,125.29,125.1475,125.27,15949
2020-12-28 12:10:00,125.24,125.28,125.15,125.1913,20249
2020-12-28 12:15:00,125.2,125.24,125.1001,125.13,19712
2020-12-28 12:20:00,125.124,125.16,125.07,125.16,22269
2020-12-28 12:25:00,125.15,125.15,124.9774,125.045,32841
2020-12-28 12:30:00,125.03,125.11,125.01,125.05,20993
2020-12-28 12:35:00,125.06,125.15,125.04,125.0524,14384
2020-12-28 12:40:00,125.045,125.09,125.01,125.05,12503
2020-12-28 12:45:00,125.0572,125.14,125.0,125.05,35007
2020-12-28 12:50:00,125.05,125.12,125.01,125.07,17557
2020-12-28 12:55:00,125.06,125.09,125.02,125.07,21471
2020-12-28 13:00:00,125.08,125.08,124.84,124.88,36714
2020-12-28 13:05:00,124.8702,124.9478,124.85,124.92,21768
2020-12-28 13:10:00,124.92,125.006,124.9122,124.93,25915
