time,open,high,low,close,volume
2021-02-03 16:00:00,118.019473854,118.04414450799999,117.54086317,117.54086317,442405
2021-02-03 15:45:00,118.123090601,118.13295886200001,117.886252324,118.014539724,216301
2021-02-03 15:30:00,117.905988847,118.221773216,117.896120585,118.11815647,256261
2021-02-03 15:15:00,117.56059969299999,117.905988847,117.56059969299999,117.905988847,172302
2021-02-03 15:00:00,117.511258385,117.600072739,117.422444031,117.570467954,109102
2021-02-03 14:45:00,117.530994908,117.639545785,117.481653601,117.511258385,122535
2021-02-03 14:30:00,117.452048816,117.60994100100001,117.433397802,117.511258385,129958
2021-02-03 14:15:00,117.382970985,117.452048816,117.264551847,117.44218055399999,262433
2021-02-03 14:00:00,117.432312293,117.432312293,117.264551847,117.38415517700001,124824
2021-02-03 13:45:00,117.294156631,117.496455993,117.195474016,117.432312293,132089
2021-02-03 13:30:00,117.32376141600001,117.38079996799999,117.195474016,117.28428837,154034
2021-02-03 13:15:00,117.461917078,117.575402085,117.28428837,117.333629678,124250
2021-02-03 13:00:00,117.333629678,117.570467954,117.29899208,117.45737767700001,195979
2021-02-03 12:45:00,117.279354239,117.41257577,117.165869231,117.33856380799999,138658
2021-02-03 12:30:00,117.17573749299999,117.294156631,117.057318354,117.274518791,154738
2021-02-03 12:15:00,117.264551847,117.294156631,116.98824052399999,117.17573749299999,230817
2021-02-03 12:00:00,117.234947062,117.461917078,117.165869231,117.244815324,191173
2021-02-03 11:45:00,117.136264447,117.27442010799999,117.00797704700001,117.215210539,161180
2021-02-03 11:30:00,117.116527924,117.264551847,116.966135618,117.136264447,169235
2021-02-03 11:15:00,117.249749454,117.30392621,116.904360301,117.126396185,154665
2021-02-03 11:00:00,116.800743555,117.432312293,116.791862119,117.249749454,258618
2021-02-03 10:45:00,116.751402247,116.88955790799999,116.672456155,116.800743555,242241
2021-02-03 10:30:00,116.948767478,117.057318354,116.70206093899999,116.741533985,294854
2021-02-03 10:15:00,117.185605754,117.254683585,116.89942617,116.958635739,241202
2021-02-03 10:00:00,116.98824052399999,117.353366201,116.563905278,117.165869231,543297
2021-02-03 09:45:00,117.471785339,117.718491877,116.692192678,117.009654651,860826
2021-02-03 09:30:00,118.07374929299999,118.07374929299999,117.461917078,117.461917078,28553
2021-02-03 09:15:00,118.024407985,118.192168431,118.024407985,118.192168431,1175
2021-02-03 09:00:00,118.03427624700001,118.202036693,118.03427624700001,118.202036693,710
2021-02-03 08:45:00,118.221773216,118.221773216,118.202036693,118.202036693,487
2021-02-03 08:30:00,118.142827124,118.142827124,118.123090601,118.123090601,615
2021-02-03 08:15:00,118.221674533,118.33772528899999,118.004671462,118.004671462,996
2021-02-03 08:00:00,118.004671462,118.004671462,117.975066677,117.975066677,1378
2021-02-03 07:45:00,118.03427624700001,118.21190495399999,118.004671462,118.21190495399999,2371
2021-02-03 07:30:00,118.241509739,118.251378,118.241509739,118.251378,807
2021-02-03 07:15:00,118.45861149299999,118.468479754,118.123090601,118.123090601,3332
2021-02-03 04:45:00,118.478348016,118.478348016,118.478348016,118.478348016,312
2021-02-03 04:15:00,117.975066677,117.975066677,117.975066677,117.975066677,500
2021-02-02 20:00:00,118.06388103100001,118.16256364700001,118.06388103100001,118.16256364700001,302
2021-02-02 19:45:00,118.06388103100001,118.06388103100001,118.06388103100001,118.06388103100001,325
2021-02-02 19:30:00,117.94546189299999,118.024407985,117.94546189299999,118.024407985,1727
2021-02-02 19:15:00,118.004671462,118.004671462,117.975066677,117.975066677,2216
2021-02-02 19:00:00,118.004671462,118.004671462,118.004671462,118.004671462,150
2021-02-02 18:45:00,118.03417756399999,118.03417756399999,117.975066677,117.975066677,360
2021-02-02 18:30:00,117.975066677,117.975066677,117.975066677,117.975066677,470
2021-02-02 18:15:00,117.975066677,118.063782349,117.975066677,118.063782349,760
2021-02-02 18:00:00,118.05401277,118.05401277,118.05401277,118.05401277,200
2021-02-02 17:45:00,117.984934939,118.024407985,117.975066677,117.975066677,497
2021-02-02 17:30:00,117.92572537,117.975066677,117.92572537,117.975066677,1507
2021-02-02 17:15:00,117.975066677,117.975066677,117.975066677,117.975066677,940
2021-02-02 17:00:00,117.975066677,117.975066677,117.975066677,117.975066677,483
2021-02-02 16:45:00,118.024407985,118.024407985,117.866515801,117.866515801,8449
2021-02-02 16:30:00,117.975066677,118.024407985,117.905988847,117.905988847,1797
2021-02-02 16:15:00,117.866515801,118.320455831,117.866515801,117.866515801,159271
2021-02-02 16:00:00,118.05401277,118.142827124,117.807306231,117.896120585,616073
2021-02-02 15:45:00,118.103354077,118.18230017,118.02934211600001,118.05401277,260860
